country,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Afghanistan,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2080000000.0,2100000000.0,2120000000.0,2130000000.0,2150000000.0,2170000000.0,2190000000.0,2200000000.0,2220000000.0,2240000000.0,2260000000.0,2280000000.0,2300000000.0,2320000000.0,2340000000.0,2350000000.0,2370000000.0,2390000000.0,2410000000.0,2430000000.0,2450000000.0,2470000000.0,2490000000.0,2510000000.0,2540000000.0,2560000000.0,2580000000.0,2600000000.0,2620000000.0,2640000000.0,2660000000.0,2690000000.0,2710000000.0,2730000000.0,2750000000.0,2780000000.0,2800000000.0,2820000000.0,2840000000.0,2870000000.0,2890000000.0,2920000000.0,2940000000.0,2960000000.0,2990000000.0,3010000000.0,3040000000.0,3060000000.0,3090000000.0,3110000000.0,3140000000.0,3170000000.0,3210000000.0,3240000000.0,3270000000.0,3310000000.0,3340000000.0,3380000000.0,3410000000.0,3450000000.0,3480000000.0,3520000000.0,3560000000.0,3600000000.0,3630000000.0,3670000000.0,3710000000.0,3750000000.0,3790000000.0,3830000000.0,3870000000.0,3910000000.0,3950000000.0,3990000000.0,4030000000.0,4070000000.0,4120000000.0,4160000000.0,4200000000.0,4250000000.0,4290000000.0,4340000000.0,4380000000.0,4430000000.0,4480000000.0,4520000000.0,4570000000.0,4620000000.0,4670000000.0,4720000000.0,4760000000.0,4810000000.0,4870000000.0,4920000000.0,4990000000.0,5060000000.0,5130000000.0,5200000000.0,5280000000.0,5350000000.0,5430000000.0,5510000000.0,5580000000.0,5660000000.0,5740000000.0,5830000000.0,5910000000.0,5990000000.0,6080000000.0,6160000000.0,6250000000.0,6340000000.0,6430000000.0,6520000000.0,6620000000.0,6710000000.0,6810000000.0,6900000000.0,7000000000.0,7100000000.0,7200000000.0,7310000000.0,7410000000.0,7510000000.0,7620000000.0,7730000000.0,7840000000.0,7950000000.0,8070000000.0,8180000000.0,8300000000.0,8530000000.0,8810000000.0,9330000000.0,9520000000.0,9690000000.0,10100000000.0,10100000000.0,10600000000.0,10900000000.0,11300000000.0,11400000000.0,11500000000.0,11700000000.0,11900000000.0,12200000000.0,12200000000.0,12600000000.0,13000000000.0,13100000000.0,13400000000.0,12800000000.0,12500000000.0,14000000000.0,14700000000.0,15400000000.0,16000000000.0,14800000000.0,15800000000.0,15500000000.0,15500000000.0,16900000000.0,18000000000.0,18100000000.0,17300000000.0,16300000000.0,17100000000.0,14000000000.0,12600000000.0,12500000000.0,12400000000.0,13300000000.0,13500000000.0,12800000000.0,12500000000.0,16000000000.0,17200000000.0,18200000000.0,19100000000.0,20000000000.0,20400000000.0,18900000000.0,24100000000.0,27100000000.0,28900000000.0,32400000000.0,33900000000.0,38500000000.0,39500000000.0,47500000000.0,51300000000.0,54900000000.0,63000000000.0,65800000000.0
Albania,326000000.0,327000000.0,328000000.0,330000000.0,331000000.0,332000000.0,334000000.0,335000000.0,337000000.0,338000000.0,339000000.0,341000000.0,342000000.0,344000000.0,345000000.0,347000000.0,348000000.0,350000000.0,351000000.0,352000000.0,354000000.0,356000000.0,359000000.0,361000000.0,363000000.0,366000000.0,368000000.0,371000000.0,373000000.0,376000000.0,378000000.0,381000000.0,383000000.0,386000000.0,388000000.0,391000000.0,393000000.0,396000000.0,399000000.0,401000000.0,404000000.0,407000000.0,409000000.0,412000000.0,415000000.0,418000000.0,420000000.0,423000000.0,426000000.0,429000000.0,432000000.0,437000000.0,442000000.0,447000000.0,452000000.0,457000000.0,462000000.0,468000000.0,473000000.0,479000000.0,484000000.0,490000000.0,495000000.0,501000000.0,507000000.0,513000000.0,519000000.0,525000000.0,531000000.0,537000000.0,543000000.0,556000000.0,570000000.0,584000000.0,598000000.0,612000000.0,627000000.0,642000000.0,658000000.0,674000000.0,690000000.0,707000000.0,724000000.0,741000000.0,759000000.0,777000000.0,796000000.0,816000000.0,835000000.0,856000000.0,876000000.0,897000000.0,918000000.0,940000000.0,962000000.0,985000000.0,1010000000.0,1030000000.0,1060000000.0,1080000000.0,1110000000.0,1130000000.0,1160000000.0,1180000000.0,1210000000.0,1230000000.0,1260000000.0,1290000000.0,1320000000.0,1350000000.0,1380000000.0,1410000000.0,1440000000.0,1470000000.0,1490000000.0,1510000000.0,1530000000.0,1550000000.0,1570000000.0,1600000000.0,1620000000.0,1640000000.0,1660000000.0,1690000000.0,1710000000.0,1730000000.0,1760000000.0,1780000000.0,1800000000.0,1830000000.0,1840000000.0,1860000000.0,1880000000.0,1890000000.0,1910000000.0,1930000000.0,1950000000.0,1980000000.0,2010000000.0,2080000000.0,2120000000.0,2150000000.0,2190000000.0,2200000000.0,2220000000.0,2260000000.0,2300000000.0,2350000000.0,2390000000.0,2440000000.0,2460000000.0,2620000000.0,2680000000.0,2860000000.0,3030000000.0,3290000000.0,3420000000.0,3760000000.0,4050000000.0,4350000000.0,4720000000.0,4910000000.0,5230000000.0,5570000000.0,5930000000.0,6330000000.0,6750000000.0,7200000000.0,7660000000.0,8120000000.0,8640000000.0,9210000000.0,9800000000.0,10500000000.0,10800000000.0,11100000000.0,11400000000.0,11700000000.0,12000000000.0,12300000000.0,12700000000.0,13000000000.0,13300000000.0,13600000000.0,14000000000.0,14400000000.0,14900000000.0,15400000000.0,15900000000.0,16300000000.0,16600000000.0,11800000000.0,10800000000.0,11600000000.0,12200000000.0,13600000000.0,14700000000.0,13000000000.0,14600000000.0,15900000000.0,17000000000.0,18200000000.0,18800000000.0,19900000000.0,21100000000.0,22300000000.0,23500000000.0,24900000000.0,26700000000.0,27600000000.0,28500000000.0,29300000000.0,30100000000.0,30700000000.0
Algeria,3810000000.0,3820000000.0,3830000000.0,3850000000.0,3860000000.0,3870000000.0,3890000000.0,3900000000.0,3920000000.0,3930000000.0,3940000000.0,3960000000.0,3970000000.0,3990000000.0,4000000000.0,4010000000.0,4030000000.0,4040000000.0,4060000000.0,4070000000.0,4090000000.0,4160000000.0,4230000000.0,4300000000.0,4370000000.0,4450000000.0,4520000000.0,4600000000.0,4680000000.0,4760000000.0,4840000000.0,4920000000.0,5010000000.0,5090000000.0,5180000000.0,5270000000.0,5360000000.0,5450000000.0,5540000000.0,5640000000.0,5730000000.0,5830000000.0,5930000000.0,6030000000.0,6140000000.0,6240000000.0,6350000000.0,6460000000.0,6570000000.0,6680000000.0,6790000000.0,6910000000.0,7030000000.0,7150000000.0,7270000000.0,7390000000.0,7520000000.0,7650000000.0,7780000000.0,7910000000.0,8050000000.0,8190000000.0,8330000000.0,8470000000.0,8610000000.0,8760000000.0,8910000000.0,9060000000.0,9220000000.0,9370000000.0,9530000000.0,9730000000.0,9920000000.0,10100000000.0,10300000000.0,10500000000.0,10800000000.0,11000000000.0,11200000000.0,11400000000.0,11700000000.0,11900000000.0,12100000000.0,12400000000.0,12600000000.0,12900000000.0,13100000000.0,13400000000.0,13700000000.0,14000000000.0,14200000000.0,14500000000.0,14800000000.0,15100000000.0,15400000000.0,15700000000.0,16100000000.0,16400000000.0,16700000000.0,17100000000.0,17400000000.0,17800000000.0,18100000000.0,18500000000.0,18900000000.0,19200000000.0,19600000000.0,20000000000.0,20400000000.0,20800000000.0,21300000000.0,21700000000.0,22100000000.0,22600000000.0,23000000000.0,23400000000.0,23800000000.0,24200000000.0,24600000000.0,25000000000.0,25400000000.0,25900000000.0,26300000000.0,26700000000.0,27200000000.0,27700000000.0,28100000000.0,28600000000.0,29100000000.0,29600000000.0,30100000000.0,30600000000.0,31100000000.0,31700000000.0,32200000000.0,32700000000.0,33300000000.0,33900000000.0,34400000000.0,35000000000.0,35600000000.0,36200000000.0,36900000000.0,37500000000.0,38100000000.0,38800000000.0,39400000000.0,40100000000.0,40800000000.0,41500000000.0,42200000000.0,42600000000.0,44400000000.0,45100000000.0,48300000000.0,49600000000.0,54400000000.0,60600000000.0,62900000000.0,74500000000.0,79600000000.0,69900000000.0,56700000000.0,71300000000.0,74300000000.0,78700000000.0,74500000000.0,81000000000.0,90400000000.0,99200000000.0,109000000000.0,100000000000.0,121000000000.0,125000000000.0,133000000000.0,143000000000.0,152000000000.0,166000000000.0,188000000000.0,205000000000.0,209000000000.0,215000000000.0,229000000000.0,241000000000.0,255000000000.0,268000000000.0,265000000000.0,264000000000.0,258000000000.0,267000000000.0,263000000000.0,260000000000.0,265000000000.0,259000000000.0,256000000000.0,266000000000.0,276000000000.0,278000000000.0,292000000000.0,301000000000.0,309000000000.0,317000000000.0,330000000000.0,353000000000.0,372000000000.0,392000000000.0,399000000000.0,413000000000.0,421000000000.0,428000000000.0,443000000000.0,454000000000.0,465000000000.0,479000000000.0
Andorra,3340000.0,3350000.0,3360000.0,3360000.0,3370000.0,3370000.0,3380000.0,3380000.0,3390000.0,3400000.0,3400000.0,3410000.0,3410000.0,3420000.0,3420000.0,3430000.0,3430000.0,3440000.0,3450000.0,3450000.0,3460000.0,3520000.0,3590000.0,3650000.0,3720000.0,3790000.0,3860000.0,3930000.0,4000000.0,4070000.0,4150000.0,4220000.0,4300000.0,4380000.0,4460000.0,4540000.0,4630000.0,4710000.0,4800000.0,4880000.0,4980000.0,5070000.0,5160000.0,5250000.0,5350000.0,5450000.0,5550000.0,5650000.0,5750000.0,5860000.0,5970000.0,6080000.0,6190000.0,6300000.0,6420000.0,6540000.0,6650000.0,6780000.0,6900000.0,7030000.0,7160000.0,7290000.0,7420000.0,7560000.0,7700000.0,7840000.0,7980000.0,8130000.0,8280000.0,8430000.0,8590000.0,8750000.0,8910000.0,9070000.0,9240000.0,9400000.0,9580000.0,9750000.0,9930000.0,10100000.0,10300000.0,10500000.0,10700000.0,10900000.0,11100000.0,11300000.0,11500000.0,11700000.0,11900000.0,12100000.0,12400000.0,12600000.0,12800000.0,13100000.0,13300000.0,13500000.0,13800000.0,14000000.0,14300000.0,14600000.0,14800000.0,15100000.0,15400000.0,15700000.0,15900000.0,16200000.0,16500000.0,16800000.0,17100000.0,17500000.0,17800000.0,18100000.0,18400000.0,18800000.0,19600000.0,20500000.0,21400000.0,22400000.0,23400000.0,24400000.0,25500000.0,26700000.0,27900000.0,29100000.0,30400000.0,31800000.0,33200000.0,34700000.0,36300000.0,37900000.0,39600000.0,41300000.0,43200000.0,45100000.0,47200000.0,49300000.0,51500000.0,53800000.0,56200000.0,58700000.0,61400000.0,64100000.0,67000000.0,70000000.0,73100000.0,76400000.0,79800000.0,83400000.0,87100000.0,91000000.0,95100000.0,107000000.0,120000000.0,135000000.0,152000000.0,171000000.0,191000000.0,214000000.0,240000000.0,268000000.0,298000000.0,332000000.0,369000000.0,408000000.0,451000000.0,498000000.0,548000000.0,602000000.0,659000000.0,722000000.0,789000000.0,826000000.0,893000000.0,963000000.0,1020000000.0,1020000000.0,1060000000.0,1090000000.0,1100000000.0,1100000000.0,1130000000.0,1130000000.0,1140000000.0,1160000000.0,1180000000.0,1210000000.0,1250000000.0,1320000000.0,1380000000.0,1450000000.0,1510000000.0,1550000000.0,1560000000.0,1550000000.0,1580000000.0,1620000000.0,1690000000.0,1820000000.0,1860000000.0,1930000000.0,1960000000.0,2210000000.0,2380000000.0,2590000000.0,2820000000.0,3040000000.0,3190000000.0,3190000000.0,3060000000.0,2900000000.0,2810000000.0,2730000000.0,,
Angola,1020000000.0,1020000000.0,1030000000.0,1030000000.0,1040000000.0,1040000000.0,1050000000.0,1050000000.0,1050000000.0,1060000000.0,1060000000.0,1070000000.0,1070000000.0,1080000000.0,1080000000.0,1090000000.0,1090000000.0,1100000000.0,1100000000.0,1100000000.0,1110000000.0,1120000000.0,1140000000.0,1150000000.0,1160000000.0,1170000000.0,1190000000.0,1200000000.0,1220000000.0,1230000000.0,1240000000.0,1260000000.0,1270000000.0,1290000000.0,1300000000.0,1320000000.0,1330000000.0,1350000000.0,1360000000.0,1380000000.0,1400000000.0,1410000000.0,1430000000.0,1440000000.0,1460000000.0,1480000000.0,1500000000.0,1510000000.0,1530000000.0,1550000000.0,1570000000.0,1580000000.0,1600000000.0,1620000000.0,1640000000.0,1660000000.0,1680000000.0,1700000000.0,1720000000.0,1740000000.0,1760000000.0,1780000000.0,1800000000.0,1820000000.0,1840000000.0,1860000000.0,1880000000.0,1900000000.0,1930000000.0,1950000000.0,1970000000.0,1990000000.0,2020000000.0,2040000000.0,2060000000.0,2090000000.0,2110000000.0,2130000000.0,2160000000.0,2180000000.0,2210000000.0,2240000000.0,2260000000.0,2290000000.0,2310000000.0,2340000000.0,2370000000.0,2390000000.0,2420000000.0,2450000000.0,2480000000.0,2510000000.0,2540000000.0,2570000000.0,2600000000.0,2630000000.0,2660000000.0,2690000000.0,2720000000.0,2750000000.0,2780000000.0,2810000000.0,2840000000.0,2880000000.0,2910000000.0,2940000000.0,2980000000.0,3010000000.0,3050000000.0,3080000000.0,3120000000.0,3150000000.0,3190000000.0,3230000000.0,3350000000.0,3470000000.0,3600000000.0,3730000000.0,3870000000.0,4020000000.0,4160000000.0,4320000000.0,4480000000.0,4650000000.0,4820000000.0,5000000000.0,5180000000.0,5370000000.0,5570000000.0,5780000000.0,5990000000.0,6220000000.0,6450000000.0,6680000000.0,6930000000.0,7190000000.0,7460000000.0,7730000000.0,8020000000.0,8320000000.0,8620000000.0,8970000000.0,9330000000.0,9710000000.0,10100000000.0,10500000000.0,10900000000.0,11400000000.0,11800000000.0,12300000000.0,12800000000.0,13300000000.0,13900000000.0,14500000000.0,14100000000.0,15300000000.0,15100000000.0,16600000000.0,17500000000.0,17500000000.0,18300000000.0,20700000000.0,20200000000.0,21300000000.0,23700000000.0,25500000000.0,26900000000.0,28500000000.0,28100000000.0,28900000000.0,30800000000.0,32600000000.0,32700000000.0,35300000000.0,36400000000.0,34600000000.0,32800000000.0,33000000000.0,31300000000.0,31400000000.0,32200000000.0,30800000000.0,30800000000.0,32100000000.0,34000000000.0,35200000000.0,36300000000.0,38900000000.0,41000000000.0,41200000000.0,41000000000.0,41400000000.0,39000000000.0,29700000000.0,30100000000.0,34600000000.0,41500000000.0,43800000000.0,43800000000.0,45200000000.0,46500000000.0,48000000000.0,55000000000.0,56800000000.0,63100000000.0,76100000000.0,90200000000.0,111000000000.0,127000000000.0,130000000000.0,134000000000.0,139000000000.0,146000000000.0,152000000000.0
Antigua and Barbuda,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28600000.0,28800000.0,28900000.0,29100000.0,29300000.0,29500000.0,29700000.0,29900000.0,30100000.0,30300000.0,30500000.0,30700000.0,30900000.0,31100000.0,31300000.0,31500000.0,31700000.0,31900000.0,32200000.0,32400000.0,32600000.0,32800000.0,33000000.0,33200000.0,33500000.0,33700000.0,33900000.0,34100000.0,34300000.0,34600000.0,34800000.0,35000000.0,35300000.0,35500000.0,35700000.0,36000000.0,36200000.0,36400000.0,36700000.0,36900000.0,37200000.0,37400000.0,37500000.0,37500000.0,37500000.0,37600000.0,37600000.0,37700000.0,37700000.0,37700000.0,37800000.0,37800000.0,38100000.0,38300000.0,38600000.0,38800000.0,39100000.0,39300000.0,39600000.0,39900000.0,40100000.0,40400000.0,40900000.0,41400000.0,41900000.0,42400000.0,42900000.0,43400000.0,44000000.0,44500000.0,45000000.0,45600000.0,45600000.0,45700000.0,45700000.0,45800000.0,45800000.0,45900000.0,45900000.0,46000000.0,46000000.0,46100000.0,46000000.0,45800000.0,45700000.0,45600000.0,45500000.0,45400000.0,45300000.0,45200000.0,45100000.0,45000000.0,45000000.0,45000000.0,45800000.0,46600000.0,47500000.0,48300000.0,49200000.0,50100000.0,50900000.0,51900000.0,53900000.0,55900000.0,58100000.0,60300000.0,62600000.0,65000000.0,67500000.0,70100000.0,72800000.0,75600000.0,78500000.0,81500000.0,84600000.0,87900000.0,91300000.0,94800000.0,98400000.0,102000000.0,106000000.0,110000000.0,114000000.0,119000000.0,123000000.0,128000000.0,133000000.0,140000000.0,147000000.0,154000000.0,162000000.0,173000000.0,183000000.0,192000000.0,200000000.0,207000000.0,214000000.0,221000000.0,227000000.0,235000000.0,243000000.0,252000000.0,263000000.0,275000000.0,287000000.0,300000000.0,314000000.0,328000000.0,342000000.0,357000000.0,371000000.0,395000000.0,419000000.0,450000000.0,462000000.0,436000000.0,400000000.0,435000000.0,459000000.0,516000000.0,557000000.0,587000000.0,589000000.0,627000000.0,672000000.0,724000000.0,788000000.0,863000000.0,937000000.0,1000000000.0,1030000000.0,1060000000.0,1070000000.0,1130000000.0,1200000000.0,1150000000.0,1220000000.0,1280000000.0,1340000000.0,1400000000.0,1420000000.0,1450000000.0,1490000000.0,1560000000.0,1680000000.0,1750000000.0,1980000000.0,2110000000.0,2150000000.0,1920000000.0,1770000000.0,1740000000.0,1800000000.0,1830000000.0
Argentina,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,507000000.0,526000000.0,547000000.0,568000000.0,590000000.0,613000000.0,637000000.0,661000000.0,687000000.0,714000000.0,742000000.0,770000000.0,800000000.0,831000000.0,864000000.0,897000000.0,932000000.0,968000000.0,1010000000.0,1050000000.0,1090000000.0,1130000000.0,1170000000.0,1220000000.0,1260000000.0,1310000000.0,1370000000.0,1420000000.0,1470000000.0,1530000000.0,1590000000.0,1650000000.0,1720000000.0,1780000000.0,1850000000.0,1930000000.0,2000000000.0,2080000000.0,2160000000.0,2250000000.0,2340000000.0,2430000000.0,2520000000.0,2620000000.0,2730000000.0,2830000000.0,2950000000.0,3060000000.0,3180000000.0,3310000000.0,3440000000.0,3600000000.0,3760000000.0,3940000000.0,4120000000.0,4320000000.0,4410000000.0,4880000000.0,4630000000.0,4840000000.0,4740000000.0,4820000000.0,6110000000.0,6870000000.0,7380000000.0,8690000000.0,8730000000.0,9340000000.0,10900000000.0,12000000000.0,11000000000.0,10400000000.0,12500000000.0,13300000000.0,15400000000.0,17100000000.0,19000000000.0,15400000000.0,16700000000.0,19800000000.0,17500000000.0,19200000000.0,18900000000.0,21900000000.0,24500000000.0,28100000000.0,29300000000.0,29700000000.0,32400000000.0,33700000000.0,36000000000.0,36500000000.0,39500000000.0,39800000000.0,35100000000.0,34700000000.0,33700000000.0,31000000000.0,36700000000.0,38100000000.0,41100000000.0,42000000000.0,45400000000.0,50800000000.0,55100000000.0,54800000000.0,57500000000.0,61800000000.0,65800000000.0,68800000000.0,65800000000.0,61400000000.0,59300000000.0,62100000000.0,66900000000.0,69700000000.0,70300000000.0,75600000000.0,75900000000.0,79100000000.0,80200000000.0,84500000000.0,85500000000.0,85000000000.0,94800000000.0,91800000000.0,99600000000.0,110000000000.0,116000000000.0,115000000000.0,117000000000.0,121000000000.0,115000000000.0,121000000000.0,126000000000.0,135000000000.0,139000000000.0,146000000000.0,155000000000.0,145000000000.0,157000000000.0,168000000000.0,165000000000.0,161000000000.0,178000000000.0,195000000000.0,196000000000.0,201000000000.0,210000000000.0,228000000000.0,240000000000.0,250000000000.0,255000000000.0,264000000000.0,279000000000.0,277000000000.0,277000000000.0,295000000000.0,285000000000.0,305000000000.0,310000000000.0,293000000000.0,284000000000.0,296000000000.0,303000000000.0,282000000000.0,303000000000.0,311000000000.0,305000000000.0,284000000000.0,279000000000.0,309000000000.0,340000000000.0,360000000000.0,382000000000.0,372000000000.0,393000000000.0,426000000000.0,443000000000.0,428000000000.0,425000000000.0,406000000000.0,361000000000.0,392000000000.0,427000000000.0,466000000000.0,504000000000.0,546000000000.0,582000000000.0,585000000000.0,637000000000.0,692000000000.0,703000000000.0,731000000000.0
Armenia,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,224000000.0,226000000.0,229000000.0,232000000.0,235000000.0,238000000.0,241000000.0,245000000.0,248000000.0,251000000.0,254000000.0,257000000.0,261000000.0,264000000.0,267000000.0,271000000.0,274000000.0,278000000.0,282000000.0,285000000.0,289000000.0,293000000.0,296000000.0,300000000.0,304000000.0,308000000.0,312000000.0,316000000.0,320000000.0,324000000.0,328000000.0,333000000.0,337000000.0,341000000.0,346000000.0,350000000.0,355000000.0,359000000.0,364000000.0,369000000.0,373000000.0,378000000.0,383000000.0,388000000.0,393000000.0,398000000.0,403000000.0,408000000.0,414000000.0,419000000.0,424000000.0,430000000.0,435000000.0,441000000.0,447000000.0,453000000.0,458000000.0,464000000.0,470000000.0,476000000.0,482000000.0,489000000.0,495000000.0,501000000.0,508000000.0,514000000.0,498000000.0,586000000.0,568000000.0,532000000.0,533000000.0,492000000.0,542000000.0,619000000.0,708000000.0,660000000.0,732000000.0,724000000.0,749000000.0,800000000.0,788000000.0,814000000.0,890000000.0,834000000.0,929000000.0,828000000.0,797000000.0,771000000.0,848000000.0,886000000.0,952000000.0,886000000.0,964000000.0,1020000000.0,980000000.0,1020000000.0,993000000.0,835000000.0,702000000.0,590000000.0,566000000.0,542000000.0,593000000.0,649000000.0,710000000.0,777000000.0,851000000.0,931000000.0,1020000000.0,1120000000.0,1170000000.0,1190000000.0,1180000000.0,1240000000.0,1360000000.0,1560000000.0,1680000000.0,1830000000.0,1840000000.0,1930000000.0,1860000000.0,1840000000.0,1820000000.0,1800000000.0,1770000000.0,1750000000.0,1730000000.0,1940000000.0,2200000000.0,2420000000.0,2640000000.0,2660000000.0,2850000000.0,3010000000.0,3200000000.0,3520000000.0,3920000000.0,4060000000.0,4430000000.0,4450000000.0,4950000000.0,5330000000.0,5570000000.0,5540000000.0,6380000000.0,6860000000.0,7330000000.0,7780000000.0,8370000000.0,8620000000.0,9430000000.0,9830000000.0,10000000000.0,11000000000.0,11400000000.0,11500000000.0,12000000000.0,12300000000.0,12600000000.0,12600000000.0,12600000000.0,12700000000.0,13000000000.0,13400000000.0,13500000000.0,13600000000.0,14200000000.0,14400000000.0,14600000000.0,14800000000.0,14200000000.0,12200000000.0,7110000000.0,6630000000.0,7050000000.0,7520000000.0,7850000000.0,8020000000.0,8570000000.0,8800000000.0,9290000000.0,10200000000.0,11800000000.0,13500000000.0,14900000000.0,17100000000.0,19400000000.0,22000000000.0,23500000000.0,20000000000.0,20300000000.0,21100000000.0,22700000000.0,23400000000.0
Australia,278000000.0,278000000.0,278000000.0,278000000.0,278000000.0,278000000.0,278000000.0,277000000.0,277000000.0,277000000.0,277000000.0,277000000.0,277000000.0,277000000.0,277000000.0,277000000.0,277000000.0,277000000.0,276000000.0,276000000.0,276000000.0,276000000.0,283000000.0,292000000.0,311000000.0,327000000.0,331000000.0,339000000.0,345000000.0,364000000.0,447000000.0,466000000.0,484000000.0,501000000.0,535000000.0,655000000.0,659000000.0,703000000.0,722000000.0,699000000.0,921000000.0,838000000.0,794000000.0,934000000.0,1080000000.0,1140000000.0,1290000000.0,1530000000.0,1820000000.0,1930000000.0,1910000000.0,2380000000.0,3120000000.0,3820000000.0,3730000000.0,3930000000.0,5190000000.0,4970000000.0,4530000000.0,6060000000.0,6130000000.0,6130000000.0,6050000000.0,6240000000.0,6910000000.0,6870000000.0,7310000000.0,8180000000.0,8570000000.0,8640000000.0,9280000000.0,8820000000.0,9770000000.0,10800000000.0,11200000000.0,12400000000.0,12300000000.0,12900000000.0,14100000000.0,14300000000.0,15000000000.0,16100000000.0,15200000000.0,17500000000.0,17600000000.0,18700000000.0,19000000000.0,21000000000.0,21100000000.0,22900000000.0,22100000000.0,23800000000.0,20900000000.0,19700000000.0,20400000000.0,19300000000.0,20700000000.0,19600000000.0,22600000000.0,22600000000.0,24000000000.0,23300000000.0,23500000000.0,25400000000.0,27100000000.0,27400000000.0,29200000000.0,30400000000.0,31500000000.0,34000000000.0,36400000000.0,36700000000.0,37900000000.0,39700000000.0,39600000000.0,38900000000.0,38600000000.0,37900000000.0,37000000000.0,39100000000.0,40800000000.0,42800000000.0,45100000000.0,47200000000.0,50300000000.0,52700000000.0,54000000000.0,54800000000.0,54900000000.0,53800000000.0,48600000000.0,45400000000.0,47900000000.0,51300000000.0,54000000000.0,57200000000.0,59700000000.0,62800000000.0,64900000000.0,65100000000.0,69300000000.0,77100000000.0,86000000000.0,89000000000.0,85900000000.0,81600000000.0,78700000000.0,80600000000.0,85800000000.0,91500000000.0,96800000000.0,101000000000.0,102000000000.0,106000000000.0,112000000000.0,118000000000.0,122000000000.0,125000000000.0,131000000000.0,139000000000.0,144000000000.0,145000000000.0,154000000000.0,164000000000.0,175000000000.0,184000000000.0,190000000000.0,204000000000.0,217000000000.0,230000000000.0,244000000000.0,255000000000.0,262000000000.0,277000000000.0,284000000000.0,292000000000.0,305000000000.0,308000000000.0,316000000000.0,332000000000.0,339000000000.0,349000000000.0,347000000000.0,348000000000.0,373000000000.0,393000000000.0,401000000000.0,422000000000.0,441000000000.0,460000000000.0,467000000000.0,468000000000.0,484000000000.0,503000000000.0,524000000000.0,545000000000.0,565000000000.0,590000000000.0,623000000000.0,648000000000.0,661000000000.0,687000000000.0,710000000000.0,740000000000.0,761000000000.0,789000000000.0,813000000000.0,852000000000.0,874000000000.0,889000000000.0,916000000000.0,940000000000.0,970000000000.0,994000000000.0
